cohort,surface,lane,design_id,case_id,effort,treatment,repetition,run_id,pair_id,model,objective_success,success_basis,format_pass,human_accepted,status,input_tokens,output_tokens,reasoning_tokens,nonreasoning_tokens,total_tokens,cache_read_tokens,cache_write_tokens,reference_cost_usd,cache_neutral_cost_usd,elapsed_seconds,calls,missing_usage_calls,provider_seconds,first_request_input_tokens,maximum_request_input_tokens,requests_above_272000_input_tokens,known_input_tokens,known_output_tokens,known_total_tokens,known_reference_cost_usd,grading_amendment,review_disputed,full_input_observed,recorded_objective_success,adjudicated,phase_success,physical_attempts,retry_inclusive_input_tokens,retry_inclusive_output_tokens,retry_inclusive_reasoning_tokens,retry_inclusive_nonreasoning_tokens,retry_inclusive_total_tokens,retry_inclusive_cache_read_tokens,retry_inclusive_cache_write_tokens,retry_inclusive_reference_cost_usd,retry_inclusive_cache_neutral_cost_usd,retry_inclusive_elapsed_seconds,retry_inclusive_calls,retry_inclusive_known_reference_cost_usd,tool_calls,public_test_calls
campaign-v4,Responses API workflows,frontier-repo,RW3,RW3,medium,clean;cap8192,2,frontier-repo-RW3-medium-clean-r2-sol,frontier-repo-RW3-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,45290,8114,2710,5404,53404,34633,10189,0.2289502,0.34343999999999997,135.88160920899827,9,0,135.44007475201215,185,10192,0,45290,8114,53404,0.2289502,,,,True,False,[true],1,45290,8114,2710,5404,53404,34633,10189,0.2289502,0.34343999999999997,135.88160920899827,9,0.2289502,13,2
campaign-v4,Responses API workflows,frontier-repo,RW3,RW3,medium,clean;cap8192,2,frontier-repo-RW3-medium-clean-r2-astra,frontier-repo-RW3-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,18740,3035,568,2467,21775,13326,4962,0.0926484,0.13566,67.24274087500817,7,0,66.94746341601422,185,4965,0,18740,3035,21775,0.0926484,,,,True,False,[true],1,18740,3035,568,2467,21775,13326,4962,0.0926484,0.13566,67.24274087500817,7,0.0926484,11,1
campaign-v4,Responses API workflows,frontier-repo,RW3,RW3,xhigh,clean;cap8192,1,frontier-repo-RW3-xhigh-clean-r1-sol,frontier-repo-RW3-xhigh-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,89493,18812,13044,5768,108305,69058,19350,0.5049532,0.734212,246.0409659579891,9,0,245.3570092899754,185,19353,0,89493,18812,108305,0.5049532,,,,True,False,[true],1,89493,18812,13044,5768,108305,69058,19350,0.5049532,0.734212,246.0409659579891,9,0.5049532,13,2
campaign-v4,Responses API workflows,frontier-repo,RW3,RW3,xhigh,clean;cap8192,1,frontier-repo-RW3-xhigh-clean-r1-astra,frontier-repo-RW3-xhigh-clean-r1,astra-early-access,True,objective workflow,,,completed,38352,10037,6795,3242,48389,27807,10093,0.2641358,0.354148,199.97093516601308,7,0,199.4731560430082,185,10096,0,38352,10037,48389,0.2641358,,,,True,False,[true],1,38352,10037,6795,3242,48389,27807,10093,0.2641358,0.354148,199.97093516601308,7,0.2641358,11,1
campaign-v4,Responses API workflows,frontier-repo,RW3,RW3,xhigh,clean;cap8192,2,frontier-repo-RW3-xhigh-clean-r2-sol,frontier-repo-RW3-xhigh-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,80845,18148,13509,4639,98993,63096,16668,0.47586239999999996,0.6863400000000001,256.1002362500003,9,0,255.49165216799884,185,16671,0,80845,18148,98993,0.47586239999999996,,,,True,False,[true],1,80845,18148,13509,4639,98993,63096,16668,0.47586239999999996,0.6863400000000001,256.1002362500003,9,0.47586239999999996,13,2
campaign-v4,Responses API workflows,frontier-repo,RW3,RW3,xhigh,clean;cap8192,2,frontier-repo-RW3-xhigh-clean-r2-astra,frontier-repo-RW3-xhigh-clean-r2,astra-early-access,False,objective workflow,,,response_incomplete,2451,8330,7936,394,10781,0,2011,0.17841500000000002,0.176404,164.69893737501116,3,0,164.4943569169991,185,2014,0,2451,8330,10781,0.17841500000000002,,,,False,False,[false],1,2451,8330,7936,394,10781,0,2011,0.17841500000000002,0.176404,164.69893737501116,3,0.17841500000000002,7,0
campaign-v4,Responses API workflows,staged-repo,LR1,LR1,high,clean,1,staged-repo-LR1-high-clean-r1-sol,staged-repo-LR1-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,271978,14116,5734,8382,286094,249368,22550,0.4950572,1.3702320000000001,196.08324437499687,20,0,194.33550846000435,1117,23667,0,271978,14116,286094,0.4950572,,,,True,False,"[true, true]",1,271978,14116,5734,8382,286094,249368,22550,0.4950572,1.3702320000000001,196.08324437499687,20,0.4950572,30,4
campaign-v4,Responses API workflows,staged-repo,LR1,LR1,high,clean,1,staged-repo-LR1-high-clean-r1-astra,staged-repo-LR1-high-clean-r1,astra-early-access,True,objective workflow,,,completed,242773,16693,3108,13585,259466,219974,22745,0.5357906,1.3049520000000001,343.6693027500005,18,0,341.81501858399133,1117,27608,0,242773,16693,259466,0.5357906,,,,True,False,"[true, true]",1,242773,16693,3108,13585,259466,219974,22745,0.5357906,1.3049520000000001,343.6693027500005,18,0.5357906,27,2
campaign-v4,Responses API workflows,staged-repo,LR1,LR1,high,perturbed,1,staged-repo-LR1-high-perturbed-r1-sol,staged-repo-LR1-high-perturbed-r1,gpt-5.6-sol,True,objective workflow,,,completed,206922,12838,4777,8061,219760,185177,21691,0.4395018,1.084448,173.26685362499848,18,0,171.7979070010042,1117,21694,0,206922,12838,219760,0.4395018,,,,True,False,"[true, true]",1,206922,12838,4777,8061,219760,185177,21691,0.4395018,1.084448,173.26685362499848,18,0.4395018,26,4
campaign-v4,Responses API workflows,staged-repo,LR1,LR1,high,perturbed,1,staged-repo-LR1-high-perturbed-r1-astra,staged-repo-LR1-high-perturbed-r1,astra-early-access,True,objective workflow,,,completed,325438,16854,3355,13499,342292,294454,30921,0.6097186,1.638832,346.49895612499677,21,0,344.59743095800513,1117,30924,0,325438,16854,342292,0.6097186,,,,True,False,"[true, true]",1,325438,16854,3355,13499,342292,294454,30921,0.6097186,1.638832,346.49895612499677,21,0.6097186,29,3
campaign-v4,Responses API workflows,staged-repo,LR1,LR1,medium,clean,1,staged-repo-LR1-medium-clean-r1-sol,staged-repo-LR1-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,155202,9310,2855,6455,164512,139035,16119,0.32260099999999997,0.807008,113.30987895900034,16,0,111.78734774798795,1117,16122,0,155202,9310,164512,0.32260099999999997,,,,True,False,"[true, true]",1,155202,9310,2855,6455,164512,139035,16119,0.32260099999999997,0.807008,113.30987895900034,16,0.32260099999999997,20,3
campaign-v4,Responses API workflows,staged-repo,LR1,LR1,medium,clean,1,staged-repo-LR1-medium-clean-r1-astra,staged-repo-LR1-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,132514,6493,283,6210,139007,118274,14189,0.2483186,0.659916,149.852436125002,17,0,148.02379125301377,1117,14192,0,132514,6493,139007,0.2483186,,,,True,False,"[true, true]",1,132514,6493,283,6210,139007,118274,14189,0.2483186,0.659916,149.852436125002,17,0.2483186,21,2
campaign-v4,Responses API workflows,staged-repo,LR1,LR1,medium,perturbed,1,staged-repo-LR1-medium-perturbed-r1-sol,staged-repo-LR1-medium-perturbed-r1,gpt-5.6-sol,True,objective workflow,,,completed,167285,8420,2446,5974,175705,151003,16231,0.3101602,0.83754,109.20582799999102,17,0,107.89625091495691,1117,16234,0,167285,8420,175705,0.3101602,,,,True,False,"[true, true]",1,167285,8420,2446,5974,175705,151003,16231,0.3101602,0.83754,109.20582799999102,17,0.3101602,23,4
campaign-v4,Responses API workflows,staged-repo,LR1,LR1,medium,perturbed,1,staged-repo-LR1-medium-perturbed-r1-astra,staged-repo-LR1-medium-perturbed-r1,astra-early-access,True,objective workflow,,,completed,151563,7179,236,6943,158742,133979,17530,0.2850376,0.7498319999999999,165.12826587499876,18,0,163.77124233297945,1117,17533,0,151563,7179,158742,0.2850376,,,,True,False,"[true, true]",1,151563,7179,236,6943,158742,133979,17530,0.2850376,0.7498319999999999,165.12826587499876,18,0.2850376,24,3
campaign-v4,Responses API workflows,staged-repo,LR2,LR2,high,clean,1,staged-repo-LR2-high-clean-r1-sol,staged-repo-LR2-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,84052,9050,4429,4621,93102,70405,12781,0.276531,0.517208,129.6967141250061,12,0,128.4309918770159,833,12784,0,84052,9050,93102,0.276531,,,,True,False,"[true, true]",1,84052,9050,4429,4621,93102,70405,12781,0.276531,0.517208,129.6967141250061,12,0.276531,19,4
campaign-v4,Responses API workflows,staged-repo,LR2,LR2,high,clean,1,staged-repo-LR2-high-clean-r1-astra,staged-repo-LR2-high-clean-r1,astra-early-access,True,objective workflow,,,completed,241520,14161,2913,11248,255681,214573,25165,0.5020022,1.2493,293.4968979999976,19,0,291.4384780440014,833,25168,0,241520,14161,255681,0.5020022,,,,True,False,"[true, true]",1,241520,14161,2913,11248,255681,214573,25165,0.5020022,1.2493,293.4968979999976,19,0.5020022,32,3
campaign-v4,Responses API workflows,staged-repo,LR2,LR2,high,perturbed,1,staged-repo-LR2-high-perturbed-r1-sol,staged-repo-LR2-high-perturbed-r1,gpt-5.6-sol,True,objective workflow,,,completed,191301,11015,5342,5673,202316,172356,17149,0.3821714,0.985504,234.5286694170063,20,0,233.64613583500613,833,17152,0,191301,11015,202316,0.3821714,,,,True,False,"[true, true]",1,191301,11015,5342,5673,202316,172356,17149,0.3821714,0.985504,234.5286694170063,20,0.3821714,26,4
campaign-v4,Responses API workflows,staged-repo,LR2,LR2,high,perturbed,1,staged-repo-LR2-high-perturbed-r1-astra,staged-repo-LR2-high-perturbed-r1,astra-early-access,True,objective workflow,,,completed,253974,15289,3339,11950,269263,224645,27541,0.5404950000000001,1.321676,319.3561668750044,21,0,318.20883162500104,833,27544,0,253974,15289,269263,0.5404950000000001,,,,True,False,"[true, true]",1,253974,15289,3339,11950,269263,224645,27541,0.5404950000000001,1.321676,319.3561668750044,21,0.5404950000000001,33,4
campaign-v4,Responses API workflows,staged-repo,LR2,LR2,medium,clean,1,staged-repo-LR2-medium-clean-r1-sol,staged-repo-LR2-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,104749,7327,2495,4832,112076,90256,12712,0.2533264,0.565536,109.87067379200016,15,0,109.06736203999026,833,12715,0,104749,7327,112076,0.2533264,,,,True,False,"[true, true]",1,104749,7327,2495,4832,112076,90256,12712,0.2533264,0.565536,109.87067379200016,15,0.2533264,21,2
campaign-v4,Responses API workflows,staged-repo,LR2,LR2,medium,clean,1,staged-repo-LR2-medium-clean-r1-astra,staged-repo-LR2-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,118961,7513,227,7286,126474,106510,10681,0.253349,0.626104,162.9754661659972,15,0,162.00392237301276,833,14001,0,118961,7513,126474,0.253349,,,,True,False,"[true, true]",1,118961,7513,227,7286,126474,106510,10681,0.253349,0.626104,162.9754661659972,15,0.253349,23,2
campaign-v4,Responses API workflows,staged-repo,LR2,LR2,medium,perturbed,1,staged-repo-LR2-medium-perturbed-r1-sol,staged-repo-LR2-medium-perturbed-r1,gpt-5.6-sol,True,objective workflow,,,completed,112955,7624,2411,5213,120579,97023,14073,0.2690902,0.6043000000000001,99.93420954199973,14,0,98.85401979202288,833,14076,0,112955,7624,120579,0.2690902,,,,True,False,"[true, true]",1,112955,7624,2411,5213,120579,97023,14073,0.2690902,0.6043000000000001,99.93420954199973,14,0.2690902,28,5
campaign-v4,Responses API workflows,staged-repo,LR2,LR2,medium,perturbed,1,staged-repo-LR2-medium-perturbed-r1-astra,staged-repo-LR2-medium-perturbed-r1,astra-early-access,True,objective workflow,,,completed,125191,7242,241,7001,132433,109308,14107,0.2662022,0.6456040000000001,159.73125612500007,17,0,158.72616858102265,833,14110,0,125191,7242,132433,0.2662022,,,,True,False,"[true, true]",1,125191,7242,241,7001,132433,109308,14107,0.2662022,0.6456040000000001,159.73125612500007,17,0.2662022,24,3
campaign-v4,Responses API workflows,staged-repo,LR3,LR3,high,clean,1,staged-repo-LR3-high-clean-r1-sol,staged-repo-LR3-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,147213,11413,5335,6078,158626,125724,20477,0.3849826,0.817112,156.22174225001072,14,0,155.06780424999306,973,20480,0,147213,11413,158626,0.3849826,,,,True,False,"[true, true]",1,147213,11413,5335,6078,158626,125724,20477,0.3849826,0.817112,156.22174225001072,14,0.3849826,26,2
campaign-v4,Responses API workflows,staged-repo,LR3,LR3,high,clean,1,staged-repo-LR3-high-clean-r1-astra,staged-repo-LR3-high-clean-r1,astra-early-access,True,objective workflow,,,completed,326124,17806,4323,13483,343930,292612,32479,0.6396918,1.660616,368.285737875005,21,0,366.2905482079659,973,32482,0,326124,17806,343930,0.6396918,,,,True,False,"[true, true]",1,326124,17806,4323,13483,343930,292612,32479,0.6396918,1.660616,368.285737875005,21,0.6396918,30,3
campaign-v4,Responses API workflows,staged-repo,LR3,LR3,high,perturbed,1,staged-repo-LR3-high-perturbed-r1-sol,staged-repo-LR3-high-perturbed-r1,gpt-5.6-sol,True,objective workflow,,,completed,256770,13788,7233,6555,270558,234192,21545,0.4812938,1.30284,298.3110913749988,21,0,297.23087787597615,973,21548,0,256770,13788,270558,0.4812938,,,,True,False,"[true, true]",1,256770,13788,7233,6555,270558,234192,21545,0.4812938,1.30284,298.3110913749988,21,0.4812938,27,5
campaign-v4,Responses API workflows,staged-repo,LR3,LR3,high,perturbed,1,staged-repo-LR3-high-perturbed-r1-astra,staged-repo-LR3-high-perturbed-r1,astra-early-access,True,objective workflow,,,completed,248829,17708,4222,13486,266537,220559,27240,0.5827036,1.349476,362.9983481250092,20,0,361.8406462089624,973,27243,0,248829,17708,266537,0.5827036,,,,True,False,"[true, true]",1,248829,17708,4222,13486,266537,220559,27240,0.5827036,1.349476,362.9983481250092,20,0.5827036,30,4
campaign-v4,Responses API workflows,staged-repo,LR3,LR3,medium,clean,1,staged-repo-LR3-medium-clean-r1-sol,staged-repo-LR3-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,110308,8194,3102,5092,118502,98694,10605,0.2604186,0.605112,105.0786342920037,13,0,104.11996683200414,973,14818,0,110308,8194,118502,0.2604186,,,,True,False,"[true, true]",1,110308,8194,3102,5092,118502,98694,10605,0.2604186,0.605112,105.0786342920037,13,0.2604186,18,2
campaign-v4,Responses API workflows,staged-repo,LR3,LR3,medium,clean,1,staged-repo-LR3-medium-clean-r1-astra-infrastructure-replacement1,staged-repo-LR3-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,150717,6210,459,5751,156927,136849,12850,0.2472616,0.7270679999999999,141.08668500000203,16,0,139.75190779202967,973,17052,0,150717,6210,156927,0.2472616,,,,True,False,"[true, true]",2,261923,12139,702,11437,274062,237070,22823,0.459843,1.2904719999999998,272.14881400000013,30,0.459843,23,2
campaign-v4,Responses API workflows,staged-repo,LR3,LR3,medium,perturbed,1,staged-repo-LR3-medium-perturbed-r1-sol,staged-repo-LR3-medium-perturbed-r1,gpt-5.6-sol,True,objective workflow,,,completed,148502,8397,3345,5052,156899,131704,15780,0.3035936,0.761948,114.76975329199922,16,0,113.9401010429865,973,15783,0,148502,8397,156899,0.3035936,,,,True,False,"[true, true]",1,148502,8397,3345,5052,156899,131704,15780,0.3035936,0.761948,114.76975329199922,16,0.3035936,22,3
campaign-v4,Responses API workflows,staged-repo,LR3,LR3,medium,perturbed,1,staged-repo-LR3-medium-perturbed-r1-astra,staged-repo-LR3-medium-perturbed-r1,astra-early-access,True,objective workflow,,,completed,156055,7393,187,7206,163448,139194,15837,0.2868186,0.77208,169.44250183399708,18,0,168.23545345902676,973,15840,0,156055,7393,163448,0.2868186,,,,True,False,"[true, true]",1,156055,7393,187,7206,163448,139194,15837,0.2868186,0.77208,169.44250183399708,18,0.2868186,24,3
campaign-v4,Responses API workflows,tool-reasoning,XR-A1,XR-A1,high,clean,1,tool-reasoning-XR-A1-high-clean-r1-sol,tool-reasoning-XR-A1-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,3232,847,120,727,4079,2334,892,0.0223576,0.029868,8.48562716699962,2,0,8.275446457992075,1170,2062,0,3232,847,4079,0.0223576,,,,True,False,[true],1,3232,847,120,727,4079,2334,892,0.0223576,0.029868,8.48562716699962,2,0.0223576,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-A1,XR-A1,high,clean,1,tool-reasoning-XR-A1-high-clean-r1-astra,tool-reasoning-XR-A1-high-clean-r1,astra-early-access,True,objective workflow,,,completed,2965,588,0,588,3553,2334,625,0.0158426,0.023620000000000002,13.65603704098612,2,0,13.526463333007996,1170,1795,0,2965,588,3553,0.0158426,,,,True,False,[true],1,2965,588,0,588,3553,2334,625,0.0158426,0.023620000000000002,13.65603704098612,2,0.0158426,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-A1,XR-A1,high,clean,2,tool-reasoning-XR-A1-high-clean-r2-sol,tool-reasoning-XR-A1-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,3210,867,144,723,4077,1167,2037,0.0280158,0.03018,8.608609667004202,2,0,8.452068459009752,1170,2040,0,3210,867,4077,0.0280158,,,,True,False,[true],1,3210,867,144,723,4077,1167,2037,0.0280158,0.03018,8.608609667004202,2,0.0280158,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-A1,XR-A1,high,clean,2,tool-reasoning-XR-A1-high-clean-r2-astra,tool-reasoning-XR-A1-high-clean-r2,astra-early-access,True,objective workflow,,,completed,2934,557,0,557,3491,1167,1761,0.0204358,0.022876,12.876686291987426,2,0,12.70332604199939,1170,1764,0,2934,557,3491,0.0204358,,,,True,False,[true],1,2934,557,0,557,3491,1167,1761,0.0204358,0.022876,12.876686291987426,2,0.0204358,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-A2,XR-A2,high,clean,1,tool-reasoning-XR-A2-high-clean-r1-sol,tool-reasoning-XR-A2-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,3434,969,200,769,4403,2342,1086,0.0257708,0.033116,13.133447291998891,2,0,12.975818624996464,1174,2260,0,3434,969,4403,0.0257708,,,,True,False,[true],1,3434,969,200,769,4403,2342,1086,0.0257708,0.033116,13.133447291998891,2,0.0257708,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-A2,XR-A2,high,clean,1,tool-reasoning-XR-A2-high-clean-r1-astra,tool-reasoning-XR-A2-high-clean-r1,astra-early-access,True,objective workflow,,,completed,3019,629,0,629,3648,2342,671,0.0168958,0.024655999999999997,14.545023333004792,2,0,14.396991166009684,1174,1845,0,3019,629,3648,0.0168958,,,,True,False,[true],1,3019,629,0,629,3648,2342,671,0.0168958,0.024655999999999997,14.545023333004792,2,0.0168958,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-A2,XR-A2,high,clean,2,tool-reasoning-XR-A2-high-clean-r2-sol,tool-reasoning-XR-A2-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,3597,1008,97,911,4605,1171,2420,0.0327524,0.034548,10.539568958003656,2,0,10.331428208985017,1174,2423,0,3597,1008,4605,0.0327524,,,,True,False,[true],1,3597,1008,97,911,4605,1171,2420,0.0327524,0.034548,10.539568958003656,2,0.0327524,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-A2,XR-A2,high,clean,2,tool-reasoning-XR-A2-high-clean-r2-astra,tool-reasoning-XR-A2-high-clean-r2,astra-early-access,True,objective workflow,,,completed,2966,621,0,621,3587,1171,1789,0.0218574,0.024284,14.638084291989799,2,0,14.565146000008099,1174,1792,0,2966,621,3587,0.0218574,,,,True,False,[true],1,2966,621,0,621,3587,1171,1789,0.0218574,0.024284,14.638084291989799,2,0.0218574,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-P1,XR-P1,high,clean,1,tool-reasoning-XR-P1-high-clean-r1-sol,tool-reasoning-XR-P1-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,2619,644,125,519,3263,1041,1572,0.021180400000000002,0.023356000000000002,7.160509374996764,2,0,7.023569000011776,1044,1575,0,2619,644,3263,0.021180400000000002,,,,True,False,[true],1,2619,644,125,519,3263,1041,1572,0.021180400000000002,0.023356000000000002,7.160509374996764,2,0.021180400000000002,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-P1,XR-P1,high,clean,1,tool-reasoning-XR-P1-high-clean-r1-astra,tool-reasoning-XR-P1-high-clean-r1,astra-early-access,True,objective workflow,,,completed,2576,535,0,535,3111,1041,1529,0.0187854,0.021004000000000002,13.554842458004714,2,0,13.455621291999705,1044,1532,0,2576,535,3111,0.0187854,,,,True,False,[true],1,2576,535,0,535,3111,1041,1529,0.0187854,0.021004000000000002,13.554842458004714,2,0.0187854,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-P1,XR-P1,high,clean,2,tool-reasoning-XR-P1-high-clean-r2-sol,tool-reasoning-XR-P1-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,2620,717,181,536,3337,1041,1573,0.0226454,0.024820000000000002,9.420956665999256,2,0,9.351417792000575,1044,1576,0,2620,717,3337,0.0226454,,,,True,False,[true],1,2620,717,181,536,3337,1041,1573,0.0226454,0.024820000000000002,9.420956665999256,2,0.0226454,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-P1,XR-P1,high,clean,2,tool-reasoning-XR-P1-high-clean-r2-astra,tool-reasoning-XR-P1-high-clean-r2,astra-early-access,True,objective workflow,,,completed,2597,554,0,554,3151,1041,1550,0.0192704,0.021468,12.838228709006216,2,0,12.72786170701147,1044,1553,0,2597,554,3151,0.0192704,,,,True,False,[true],1,2597,554,0,554,3151,1041,1550,0.0192704,0.021468,12.838228709006216,2,0.0192704,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-P2,XR-P2,high,clean,1,tool-reasoning-XR-P2-high-clean-r1-sol,tool-reasoning-XR-P2-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,3340,778,158,620,4118,1349,1985,0.0260486,0.028919999999999998,9.507531665993156,2,0,9.367076583002927,1352,1988,0,3340,778,4118,0.0260486,,,,True,False,[true],1,3340,778,158,620,4118,1349,1985,0.0260486,0.028919999999999998,9.507531665993156,2,0.0260486,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-P2,XR-P2,high,clean,1,tool-reasoning-XR-P2-high-clean-r1-astra,tool-reasoning-XR-P2-high-clean-r1,astra-early-access,True,objective workflow,,,completed,3221,588,0,588,3809,1349,1866,0.0216536,0.024644,13.564049042004626,2,0,13.462346750005963,1352,1869,0,3221,588,3809,0.0216536,,,,True,False,[true],1,3221,588,0,588,3809,1349,1866,0.0216536,0.024644,13.564049042004626,2,0.0216536,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-P2,XR-P2,high,clean,2,tool-reasoning-XR-P2-high-clean-r2-sol,tool-reasoning-XR-P2-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,4129,861,225,636,4990,1349,2774,0.031653600000000004,0.033736,12.03546387499955,2,0,11.97004458300944,1352,2777,0,4129,861,4990,0.031653600000000004,,,,True,False,[true],1,4129,861,225,636,4990,1349,2774,0.031653600000000004,0.033736,12.03546387499955,2,0.031653600000000004,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-P2,XR-P2,high,clean,2,tool-reasoning-XR-P2-high-clean-r2-astra,tool-reasoning-XR-P2-high-clean-r2,astra-early-access,True,objective workflow,,,completed,3279,645,0,645,3924,1349,1924,0.023083600000000003,0.026015999999999997,14.678760499999044,2,0,14.571364666990121,1352,1927,0,3279,645,3924,0.023083600000000003,,,,True,False,[true],1,3279,645,0,645,3924,1349,1924,0.023083600000000003,0.026015999999999997,14.678760499999044,2,0.023083600000000003,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-S1,XR-S1,high,clean,1,tool-reasoning-XR-S1-high-clean-r1-sol,tool-reasoning-XR-S1-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,7308,2784,963,1821,10092,2670,3759,0.07905899999999999,0.084912,31.71180145900871,3,0,31.557048500006204,873,3762,0,7308,2784,10092,0.07905899999999999,,,,True,False,[true],1,7308,2784,963,1821,10092,2670,3759,0.07905899999999999,0.084912,31.71180145900871,3,0.07905899999999999,2,0
campaign-v4,Responses API workflows,tool-reasoning,XR-S1,XR-S1,high,clean,1,tool-reasoning-XR-S1-high-clean-r1-astra,tool-reasoning-XR-S1-high-clean-r1,astra-early-access,True,objective workflow,,,completed,2317,542,0,542,2859,0,1441,0.021549,0.020108,12.649509458002285,2,0,12.584513082998456,873,1444,0,2317,542,2859,0.021549,,,,True,False,[true],1,2317,542,0,542,2859,0,1441,0.021549,0.020108,12.649509458002285,2,0.021549,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-S1,XR-S1,high,clean,2,tool-reasoning-XR-S1-high-clean-r2-sol,tool-reasoning-XR-S1-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,2569,1047,441,606,3616,0,1693,0.032909,0.031216,12.578484124998795,2,0,12.503020125994226,873,1696,0,2569,1047,3616,0.032909,,,,True,False,[true],1,2569,1047,441,606,3616,0,1693,0.032909,0.031216,12.578484124998795,2,0.032909,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-S1,XR-S1,high,clean,2,tool-reasoning-XR-S1-high-clean-r2-astra,tool-reasoning-XR-S1-high-clean-r2,astra-early-access,True,objective workflow,,,completed,4448,947,0,947,5395,1463,2106,0.0335712,0.036732,21.88555904199893,3,0,21.713634208994335,873,2109,0,4448,947,5395,0.0335712,,,,True,False,[true],1,4448,947,0,947,5395,1463,2106,0.0335712,0.036732,21.88555904199893,3,0.0335712,2,0
campaign-v4,Responses API workflows,tool-reasoning,XR-S2,XR-S2,high,clean,1,tool-reasoning-XR-S2-high-clean-r1-sol,tool-reasoning-XR-S2-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,2947,1124,317,807,4071,0,2061,0.036329,0.034268,11.934881416003918,2,0,11.260048748998088,883,2064,0,2947,1124,4071,0.036329,,,,True,False,[true],1,2947,1124,317,807,4071,0,2061,0.036329,0.034268,11.934881416003918,2,0.036329,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-S2,XR-S2,high,clean,1,tool-reasoning-XR-S2-high-clean-r1-astra,tool-reasoning-XR-S2-high-clean-r1,astra-early-access,True,objective workflow,,,completed,2772,777,0,777,3549,0,1886,0.028514,0.026628000000000002,17.46247504200437,2,0,17.398356833014986,883,1889,0,2772,777,3549,0.028514,,,,True,False,[true],1,2772,777,0,777,3549,0,1886,0.028514,0.026628000000000002,17.46247504200437,2,0.028514,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-S2,XR-S2,high,clean,2,tool-reasoning-XR-S2-high-clean-r2-sol,tool-reasoning-XR-S2-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,2756,874,143,731,3630,0,1870,0.030373999999999998,0.028504,11.461421207990497,2,0,10.795834042015485,883,1873,0,2756,874,3630,0.030373999999999998,,,,True,False,[true],1,2756,874,143,731,3630,0,1870,0.030373999999999998,0.028504,11.461421207990497,2,0.030373999999999998,1,0
campaign-v4,Responses API workflows,tool-reasoning,XR-S2,XR-S2,high,clean,2,tool-reasoning-XR-S2-high-clean-r2-astra,tool-reasoning-XR-S2-high-clean-r2,astra-early-access,True,objective workflow,,,completed,2695,717,0,717,3412,0,1809,0.026929,0.02512,15.925408958006301,2,0,15.805084166000597,883,1812,0,2695,717,3412,0.026929,,,,True,False,[true],1,2695,717,0,717,3412,0,1809,0.026929,0.02512,15.925408958006301,2,0.026929,1,0
